CODE,Slide,Cross,Decay,Pathogen,Hyphae,None.Path,,Arbuscules,Vesicles,M_Hyphae,None.Myc,,Herbivory,None.Herb,,notes
,2,12,,,1,,,,,,1,,,1,,
,2,13,,,,1,,,1,,,,,1,,
,2,14,,,,1,,,,1,,,,1,,
,2,15,,,,1,,,,1,,,,1,,
,2,16,,,1,,,,,1,,,,1,,
,2,17,,,,1,,,,,1,,,1,,
,2,18,,,1,,,,,,1,,,1,,
,2,19,,,1,,,,,1,,,,1,,
,2,20,,,,1,,,,1,,,,1,,
,2,21,,,1,,,,,,1,,,1,,
,2,22,,,1,,,,,,1,,,1,,
,2,23,,,1,,,,,1,,,,1,,
,2,24,,,,1,,,,,1,,,1,,
,2,25,,,1,,,,1,,,,,1,,
,2,26,,,1,,,1,,,,,,1,,
,2,27,,,1,,,,,1,,,,1,,
,2,28,,,,1,,,,1,,,,1,,
,2,29,,,1,,,,,1,,,,1,,
,2,30,,,1,,,,,,1,,,1,,
,2,31,,,,1,,1,,,,,,1,,
,2,32,,,,1,,,,1,,,,1,,
,2,33,,,1,,,,,1,,,,1,,
,2,34,,,1,,,,,1,,,,1,,
,2,35,,,,1,,,,,1,,,1,,
,2,36,,,1,,,,,1,,,,1,,
,2,37,,,1,,,,,,1,,,1,,
,2,38,,,1,,,,,1,,,,1,,
,2,39,,,1,,,,,1,,,,1,,
,2,40,,,,1,,,,1,,,,1,,
,2,41,,,1,,,,,,1,,,1,,
,2,42,,,1,,,,,,1,,,1,,
,2,43,,1,,,,,,1,,,,1,,
,2,44,,,,1,,,,1,,,,1,,
,2,45,,,,1,,,1,,,,,1,,
,2,46,,,,1,,,,1,,,,1,,
,2,47,,,1,,,,1,,,,,1,,
,2,48,,,,1,,,,1,,,,1,,
,2,49,,,1,,,,,,1,,,1,,
,2,50,,,,1,,,,,1,,,1,,
,slide 1 total,,3,0,19,28,,5,4,29,12,,4,46,,
,slide 2 total,,0,1,26,23,,4,5,27,14,,1,49,,
,TOTAL,,3,1,45,51,,9,9,56,26,,5,95,,
2OCL3,1,1,1,,,,,1,,,,,,1,,
,1,2,,,1,,,,,1,,,,1,,
,1,3,,,1,,,,1,,,,,1,,
,1,4,,,1,,,,,1,,,,1,,
,1,5,,,1,,,,,1,,,,1,,
,1,6,,,,1,,,,1,,,,1,,
,1,7,,,1,,,,,1,,,,1,,
,1,8,,,,1,,,,1,,,,1,,
,1,9,,,1,,,,,1,,,,1,,
,1,10,,,1,,,,,1,,,,1,,
,1,11,,,1,,,,1,,,,,1,,
,1,12,,1,,,,,,1,,,,1,,
,1,13,,,,1,,,,,1,,,1,,
,1,14,,,1,,,,,1,,,,1,,
,1,15,,,,1,,,,,1,,,1,,
,1,16,,,1,,,,,1,,,,1,,
,1,17,,,1,,,,1,,,,,1,,
,1,18,,,1,,,,,1,,,,1,,
,1,19,,,1,,,,1,,,,,1,,
,1,20,,,1,,,,1,,,,,1,,
,1,21,,,1,,,1,,,,,,1,,
,1,22,,,,1,,,,1,,,,1,,
,1,23,,,1,,,,,1,,,,1,,
,1,24,,,1,,,,,1,,,,1,,
,1,25,,1,,,,,,1,,,,1,,
,1,26,,,1,,,,,1,,,,1,,
,1,27,,,1,,,,,1,,,,1,,
,1,28,,,1,,,,,1,,,,1,,
,1,29,,,,1,,,,1,,,,1,,
,1,30,1,,,,,,,1,,,,1,,
,2,1,1,,,,,,,1,,,1,,,
,2,2,,,1,,,,1,,,,,1,,
,2,3,,,1,,,,,1,,,,1,,
,2,4,,,1,,,,,1,,,,1,,
,2,5,,,1,,,,,1,,,,1,,
,2,6,,,1,,,,,,1,,,1,,
,2,7,,,1,,,,1,,,,,1,,
,2,8,,,1,,,,,1,,,,1,,
,2,9,,,1,,,,,1,,,,1,,
,2,10,,,1,,,,,1,,,,1,,
,2,11,,,1,,,,1,,,,1,,,
,2,12,,,1,,,1,,,,,,1,,
,2,13,,,,1,,,,1,,,1,,,
,2,14,,,,1,,,,,1,,,1,,
,2,15,,,1,,,,,1,,,,1,,
,2,16,,,,1,,,,1,,,,1,,
,2,17,,,1,,,,,1,,,,1,,
,2,18,,,1,,,,1,,,,,1,,
,2,19,,1,,,,,,1,,,,1,,
,2,20,,,1,,,,1,,,,,1,,
,2,21,,,1,,,,,1,,,,1,,
,2,22,,,1,,,,,1,,,,1,,
,2,23,,,1,,,,,1,,,,1,,
,2,24,,,1,,,,1,,,,,1,,
,2,25,,,,1,,,1,,,,,1,,
,2,26,1,,,,,,,1,,,,1,,
,2,27,,,1,,,,,1,,,,1,,
,2,28,,,1,,,,,1,,,,1,,
,2,29,,,1,,,,,1,,,1,,,
,2,30,,,1,,,,,1,,,,1,,
,2,31,,,1,,,,,,1,,,1,,
,2,32,,,1,,,,1,,,,,1,,
,2,33,,,,1,,,,1,,,,1,,
,2,34,,,1,,,,,1,,,,1,,
,3,1,,,,1,,,1,,,,,1,,
,3,2,,,1,,,,1,,,,,1,,
,3,3,,,,1,,1,,,,,,1,,
,3,4,,,1,,,,,1,,,,1,,
,3,5,,,1,,,,,1,,,,1,,
,3,6,,,1,,,,,1,,,,1,,
,3,7,,1,,,,,,1,,,,1,,
,3,8,,,1,,,,,1,,,,1,,
,3,9,,,1,,,,,1,,,,1,,
,3,10,,,1,,,,,1,,,,1,,
,3,11,,,1,,,,,1,,,,1,,
,3,12,,,1,,,,,1,,,,1,,
,3,13,,,1,,,,1,,,,,1,,
,3,14,,,1,,,,,1,,,,1,,
,3,15,,,1,,,,1,,,,,1,,
,3,16,,,,1,,,,1,,,,1,,
,3,17,,,,1,,,,,1,,,1,,
,3,18,,,,1,,,,,1,,,1,,
,3,19,,,1,,,,,1,,,,1,,
,3,20,,,,1,,,,1,,,,1,,
,3,21,,,,1,,,,1,,,,1,,
,3,22,,,1,,,,,1,,,,1,,
,3,23,,,,1,,,,1,,,,1,,
,3,24,,,1,,,,,1,,,,1,,
,3,25,,,,1,,,,1,,,,1,,
,3,26,,,1,,,,1,,,,,1,,
,3,27,,,1,,,,,1,,,,1,,
,3,28,,,,1,,,,1,,,,1,,
,3,29,,,,1,,,1,,,,,1,,
,3,30,,,,1,,,,1,,,,1,,
,3,31,,,,1,,,,1,,,,1,,
,3,32,,,1,,,,,1,,,,1,,
,3,33,1,,,,,,,1,,,,1,,
,3,34,,,1,,,,1,,,,,1,,
,3,35,,,1,,,1,,,,,,1,,
,3,36,,,1,,,,,1,,,,1,,
,slide 1 total,,2,2,20,6,,2,5,21,2,,0,30,,
,slide 2 total,,2,1,26,5,,1,8,22,3,,4,30,,
,slide 3 total,,1,1,21,13,,2,7,25,2,,0,36,,
,TOTAL,,5,4,67,24,,5,20,68,7,,4,96,,
2ICL1,1,1,,,1,,,,,,1,,,1,,
,1,2,,,1,,,,1,,,,,1,,
,1,3,,,1,,,,,1,,,,1,,
,1,4,1,,,,,,,1,,,,1,,
,1,5,,,1,,,,,,1,,,1,,
,1,6,,,,1,,,,1,,,,1,,
,1,7,,,1,,,,,,1,,,1,,
,1,8,,,1,,,,,,1,,,1,,
,1,9,,,,1,,,,1,,,1,,,
,1,10,,,1,,,,,,1,,1,,,
,1,11,,,1,,,,,,1,,,1,,
,1,12,,,,1,,,,1,,,,1,,
,1,13,,,1,,,,,1,,,,1,,
,1,14,,,1,,,,,1,,,,1,,
,1,15,,,,1,,,,1,,,,1,,
,1,16,,,1,,,,1,,,,,1,,
,1,17,,,1,,,,,1,,,,1,,
,1,18,,,1,,,,,1,,,,1,,
,1,19,,,1,,,,,1,,,,1,,
,1,20,1,,,,,,,,1,,,1,,
,1,21,,,1,,,,,1,,,,1,,
,1,22,,,1,,,,,1,,,,1,,
,1,23,1,,,,,,,,1,,,1,,
,1,24,,,1,,,,1,,,,1,,,
,1,25,,,1,,,,,1,,,,1,,
,1,26,,,1,,,,,,1,,,1,,
,1,27,,,,1,,,,1,,,,1,,
,1,28,,,1,,,,,,1,,,1,,
,1,29,,,1,,,,,,1,,,1,,
,1,30,,,1,,,,,,1,,,1,,
,1,31,,,1,,,,,1,,,,1,,
,1,32,,,,1,,,,,1,,,1,,
,1,33,,,,1,,,,,1,,,1,,
,1,34,,,,1,,,,1,,,,1,,
,1,35,,,1,,,,,,1,,,1,,
,1,36,,,1,,,,,1,,,,1,,
,1,37,,,1,,,,,,1,,,1,,
,1,38,,,1,,,,,1,,,,1,,
,1,39,,,,1,,,,,1,,,1,,
,1,40,,,1,,,,,,1,,,1,,
,1,41,,,1,,,,,1,,,,1,,
,1,42,,,1,,,,1,,,,,1,,
,1,43,,,1,,,,1,,,,,1,,
,1,44,,,1,,,,,,,,,1,,
,1,45,,,1,,,,,,1,,,1,,
,1,46,,,1,,,,,1,,,,1,,
,1,47,,,,1,,,,,1,,,1,,
,1,48,,,1,,,,,1,,,,1,,
,1,49,,,1,,,,,1,,,,1,,
,1,50,,,1,,,,,,1,,,1,,
,2,1,,,,1,,,,,1,,,1,,
,2,2,,,1,,,,,,1,,,1,,
,2,3,,,1,,,,,1,,,,1,,
,2,4,,,1,,,,,,1,,,1,,
,2,5,,,1,,,,,,1,,,1,,
,2,6,,,1,,,,,,1,,,1,,
,2,7,,,1,,,,1,,,,,1,,
,2,8,,,,1,,,,,1,,,1,,
,2,9,,,,1,,,,,1,,,1,,
,2,10,,,1,,,,,,1,,,1,,
,2,11,,,1,,,,,,1,,,1,,
,2,12,1,,,,,,,1,,,,1,,
,2,13,,,1,,,,,,1,,,1,,
,2,14,,,,1,,,,,1,,,1,,
,2,15,,,1,,,,,1,,,,1,,
,2,16,,,1,,,,,1,,,,1,,
,2,17,,,1,,,,,,1,,,1,,
,2,18,,,1,,,,1,,,,,1,,
,2,19,,,1,,,,,,1,,,1,,
,2,20,,,,1,,,,1,,,,1,,
,2,21,,,,1,,,,,1,,,1,,
,2,22,,,1,,,,,,1,,,1,,
,2,23,,,,1,,,,,1,,,1,,
,2,24,,,,1,,,,,1,,,1,,
,2,25,,,1,,,,1,,,,,1,,
,2,26,,,1,,,,,1,,,,1,,
,2,27,,,1,,,,,,1,,,1,,
,2,28,,,,1,,,,,1,,,1,,
,2,29,,,1,,,,,,1,,,1,,
,2,30,,,1,,,,,1,,,,1,,
,2,31,,,1,,,,,,1,,,1,,
,2,32,,,,1,,,,,1,,,1,,
,2,33,,,1,,,,,,1,,,1,,
,2,34,,,,1,,,,,1,,,1,,
,2,35,,,1,,,,,,1,,,1,,
,2,36,,,1,,,,,,1,,,1,,
,2,37,,,,1,,,,1,,,,1,,
,2,38,,,1,,,,,,1,,,1,,
,2,39,,,1,,,,,,1,,,1,,
,2,40,,,1,,,,,,1,,,1,,
,2,41,,,,1,,,,,1,,,1,,
,2,42,,,1,,,,,1,,,,1,,
,2,43,,,1,,,,,1,,,,1,,
,2,44,,,1,,,,,,1,,,1,,
,2,45,,,1,,,,,,1,,,1,,
,2,46,,,1,,,,,1,1,,,1,,
,2,47,,,1,,,,,,1,,,1,,
,2,48,,,1,,,,,1,,,,1,,
,2,49,,,1,,,1,,,,,,1,,
,2,50,,,1,,,,,,1,,,1,,
,slide 1 total,,3,0,37,10,,0,5,23,21,,3,47,,
,slide 2 total,,1,0,36,13,,1,3,12,35,,0,50,,
,TOTAL,,4,0,73,23,,1,8,35,56,,3,97,,
1IMR3,1,1,1,,,,,,,1,,,,1,,
,1,2,,,1,,,,,1,,,,1,,
,1,3,1,,,,,,,1,,,,1,,
,1,4,1,,,,,,,1,,,,1,,
,1,5,,,1,,,,,,1,,,1,,
,1,6,,1,,,,,,1,,,,1,,
,1,7,,,1,,,,,,1,,,1,,
,1,8,,,1,,,,,,1,,,1,,
,1,9,1,,,,,,,1,,,,1,,
,1,10,1,,,,,,,,1,,,1,,
,1,11,,1,,,,,,1,,,,1,,
,1,12,,,1,,,,,,1,,,1,,
,1,13,,,1,,,,,1,,,,1,,
,1,14,1,,,,,,,1,,,1,,,
,1,15,,,1,,,,,,1,,,1,,
,1,16,1,,,,,,,,1,,1,,,
,1,17,,1,,,,,,1,,,1,,,
,1,18,,1,,,,,,1,,,,1,,
,1,19,,1,,,,,,,1,,,1,,
,1,20,,,1,,,,,,1,,,1,,
,1,21,1,,,,,,,1,,,,1,,
,1,22,1,,,,,,,,1,,,1,,
,1,23,,,1,,,,,1,,,1,,,
,1,24,,,1,,,,,,1,,,1,,
,1,25,,1,,,,,,,1,,1,,,
,1,26,,,1,,,,,,1,,,1,,
,1,27,,,1,,,,,,1,,,1,,
,1,28,,,1,,,,,,1,,,1,,
,1,29,1,,,,,,,,1,,,1,,
,1,30,,,1,,,,,,1,,,1,,
,1,31,,,1,,,,,1,,,,1,,
,1,32,,,1,,,,,1,,,,1,,
,1,33,,,1,,,,,,1,,,1,,
,1,34,1,,,,,,,,1,,1,,,
,1,35,,,1,,,,,,1,,,1,,
,1,36,,1,,,,,,,1,,,1,,
,1,37,,,1,,,,,,1,,,1,,
,1,38,1,,,,,,,,1,,,1,,
,1,39,,1,,,,,,,1,,,1,,
,1,40,1,,,,,,,,1,,,1,,
,1,41,1,,,,,,,,1,,,1,,
,1,42,,,,1,,,,,1,,,1,,
,1,43,,,1,,,,,,1,,1,,,
,1,44,,1,,,,,,,1,,,1,,
,1,45,,,,1,,,,,1,,,1,,
,1,46,,,1,,,,,1,,,1,,,
,1,47,,,,1,,,,,1,,,1,,
,1,48,1,,,,,,,1,,,,1,,
,1,49,,,1,,,,,1,,,,1,,
,1,50,,,1,,,,,,1,,,1,,
,2,1,,,1,,,,,,1,,,1,,
,2,2,,,1,,,,,,1,,,1,,
,2,3,,,,1,,,,,1,,,1,,
,2,4,,,,1,,,,,1,,,1,,
,2,5,,,1,,,,,,1,,,1,,
,2,6,,,1,,,,,,1,,,1,,
,2,7,,,,1,,,,,1,,,1,,
,2,8,,1,,,,,,,1,,,1,,
,2,9,,,1,,,,,,1,,,1,,
,2,10,1,,,,,,,,1,,,1,,
,2,11,,,1,,,,,,1,,,1,,
,2,12,,,1,,,,,,1,,,1,,
,2,13,,,1,,,,,,1,,,1,,
,2,14,,,1,,,,,,1,,,1,,
,2,15,,1,,,,,,1,,,,1,,
,2,16,,,,1,,,,,1,,,1,,
,2,17,,,1,,,,,1,,,,1,,
,2,18,,,1,,,,,,1,,,1,,
,2,19,,,1,,,,,,1,,,1,,
,2,20,,,,1,,,,1,,,,1,,
,2,21,,,,1,,,,,1,,,1,,
,2,22,,,1,,,,,,1,,,1,,
,2,23,,,1,,,,,,1,,,1,,
,2,24,,,1,,,,,1,,,,1,,
,2,25,,,1,,,,,,1,,,1,,
,2,26,,,1,,,,,,1,,,1,,
,2,27,,,1,,,,,,1,,,1,,
,2,28,,1,,,,,,,1,,,1,,
,2,29,,,,1,,,,,1,,,1,,
,2,30,,,1,,,,,1,,,,1,,
,2,31,,,1,,,,,,1,,,1,,
,2,32,,,1,,,,,,1,,,1,,
,2,33,,,1,,,,,,1,,,1,,
,2,34,,,1,,,,,1,,,,1,,
,2,35,,,1,,,,,1,,,,1,,
,2,36,,,,1,,,,,1,,,1,,
,2,37,,,1,,,,,,1,,,1,,
,2,38,,1,,,,,,,1,,,1,,
,2,39,,,1,,,,,,1,,,1,,
,2,40,,,1,,,,,,1,,,1,,
,2,41,,,1,,,,,,1,,,1,,
,2,42,,,1,,,,,1,,,,1,,
,2,43,,,1,,,,,1,,,,1,,
,2,44,,,1,,,,,,1,,,1,,
,2,45,,,,1,,,,,1,,,1,,
,2,46,,,1,,,,,,1,,,1,,
,2,47,,,,1,,,,,1,,,1,,
,2,48,,,1,,,,,,1,,,1,,
,2,49,,,1,,,,,,1,,,1,,
,2,50,,,1,,,,,1,,,,1,,
,slide 1 total,,15,9,23,3,,0,0,18,32,,8,42,,
,slide 2 total,,1,4,35,10,,0,0,10,40,,0,50,,
,TOTAL,,16,13,58,13,,0,0,28,72,,8,92,,
2OCL2,1,1,,,,1,,,,1,,,,1,,
,1,2,,,,1,,,,1,,,,1,,
,1,3,,,,1,,,1,,,,,1,,
,1,4,,,,1,,,,1,,,,1,,
,1,5,,,,1,,1,,,,,,1,,
,1,6,,,,1,,,,1,,,,1,,
,1,7,,,,1,,,,1,,,,1,,
,1,8,,,,1,,,1,,,,,1,,
,1,9,,,,1,,,1,,,,,1,,
,1,10,,,,1,,,,,1,,,1,,
,1,11,,,1,,,,,1,,,,1,,
,1,12,,,,1,,1,,,,,,1,,
,1,13,,,1,,,,,,1,,,1,,
,1,14,,,,1,,,,1,,,,1,,
,1,15,,,,1,,,,1,,,,1,,
,1,16,,,,1,,,,1,,,,1,,
,1,17,,,1,,,,1,,,,,1,,
,1,18,,,,1,,,,1,,,,1,,
,1,19,,,,1,,,,1,,,,1,,
,1,20,,,,1,,,,1,,,,1,,
,1,21,,,,1,,,1,,,,,1,,
,1,22,,,,1,,,,1,,,,1,,
,1,23,,,,1,,,,1,,,,1,,
,1,24,,,,1,,,,1,,,,1,,
,1,25,,,,1,,,,1,,,,1,,
,1,26,,,,1,,,,1,,,,1,,
,1,27,,,,1,,,,1,,,,1,,
,1,28,,,,1,,,,1,,,,1,,
,1,29,,,,1,,,,,1,,,1,,
,1,30,,,1,,,,,1,,,,1,,
,1,31,,,,1,,,,1,,,,1,,
,1,32,,,,1,,,,,1,,,1,,
,1,33,,,,1,,,,1,,,,1,,
,1,34,,,1,,,,,,1,,,1,,
,1,35,,,,1,,,,,1,,,1,,
,1,36,,,,1,,,,1,,,,1,,
,1,37,,,,1,,,,1,,,,1,,
,1,38,,,,1,,,,,1,,,1,,
,1,39,,,,1,,,,1,,,,1,,
,1,40,,,1,,,,,1,,,,1,,
,1,41,,,,1,,,,1,,,,1,,
,1,42,1,,,,,,,1,,,,1,,
,1,43,,,1,,,,,1,,,,1,,
,1,44,,,,1,,,,1,,,,1,,
,1,45,,,1,,,,,,1,,,1,,
,1,46,,,1,,,,,,1,,,1,,
,1,47,,,1,,,,,1,,,,1,,
,1,48,,1,,,,,,1,,,,1,,
,1,49,,,,1,,,,1,,,,1,,
,1,50,,,,1,,,,1,,,,1,,
,2,1,,,,1,,,,1,,,,1,,
,2,2,,,,1,,,,1,,,,1,,
,2,3,,,1,,,1,,,,,,1,,
,2,4,,1,,,,,1,,,,,1,,
,2,5,,,1,,,,,1,,,,1,,
,2,6,,,1,,,,,1,,,,1,,
,2,7,,,1,,,,,1,,,,1,,
,2,8,,,1,,,,1,,,,,1,,
,2,9,,,1,,,,,1,,,,1,,
,2,10,,,1,,,,,1,,,,1,,
,2,11,,,1,,,,,1,,,,1,,
,2,12,,,,1,,,,1,,,,1,,
,2,13,,,1,,,1,,,,,,1,,
,2,14,,,,1,,,,1,,,,1,,
,2,15,,,1,,,,1,,,,,1,,
,2,16,,,,1,,,,1,,,,1,,
,2,17,,,,1,,,,1,,,,1,,
,2,18,,,,1,,,,1,,,,1,,
,2,19,,,1,,,,,,1,,,1,,
,2,20,,,,1,,,,1,,,,1,,
,2,21,,,1,,,,,1,,,,1,,
,2,22,,,1,,,,,1,,,,1,,
,2,23,,,1,,,,,1,,,,1,,
,2,24,,,,1,,,,1,,,,1,,
,2,25,,,1,,,,1,,,,,1,,
,2,26,,,,1,,,,1,,,,1,,
,2,27,,,1,,,,1,,,,,1,,
,2,28,,,1,,,,,1,,,,1,,
,2,29,1,,,,,,,1,,,,1,,
,2,30,,,1,,,,,1,,,,1,,
,2,31,,,1,,,,,1,,,,1,,
,2,32,,,,1,,,,,1,,,1,,
,2,33,,,,1,,,,1,,,,1,,
,2,34,,,,1,,,,1,,,,1,,
,2,35,,,1,,,,,1,,,,1,,
,2,36,,,1,,,,,1,,,,1,,
,2,37,,,1,,,,,1,,,,1,,
,2,38,,,,1,,,1,,,,,1,,
,2,39,,,,1,,,1,,,,,1,,
,2,40,,,1,,,,,1,,,,1,,
,2,41,,,,1,,,,1,,,,1,,
,2,42,,,1,,,,1,,,,,1,,
,2,43,,,1,,,,,1,,,,1,,
,2,44,,,1,,,,1,,,,,1,,
,2,45,,,1,,,,,1,,,,1,,
,2,46,,,1,,,,,1,,,,1,,
,2,47,,,1,,,,,,1,,,1,,
,2,48,,,1,,,,,,1,,,1,,
,2,49,,,,1,,,,1,,,,1,,
,2,50,,,1,,,,,1,,,,1,,
,slide 1 total,,1,1,10,38,,2,5,34,9,,0,50,,
,slide 2 total,,1,1,31,17,,2,9,35,4,,0,50,,
,TOTAL,,2,2,41,55,,4,14,69,13,,0,100,,
8OMR2,1,1,,,1,,,,,1,,,,1,,
,1,2,,,1,,,,,1,,,,1,,
,1,3,,,,1,,,1,,,,,1,,
,1,4,,,,1,,,,1,,,,1,,
,1,5,,,,1,,,,1,,,,1,,
,1,6,,,1,,,,,1,,,,1,,
,1,7,,,,1,,,1,,,,,1,,
,1,8,,,,1,,,,1,,,,1,,
,1,9,,,1,,,,,1,,,,1,,
,1,10,,,,1,,,,1,,,,1,,
,1,11,,,1,,,,,1,,,,1,,
,1,12,,,1,,,,,,1,,,1,,
,1,13,,,,1,,,,1,,,,1,,
,1,14,,,,1,,,,1,,,,1,,
,1,15,,,1,,,,,1,,,,1,,
,1,16,,,1,,,,1,,,,,1,,
,1,17,,,,1,,,,1,,,,1,,
,1,18,,,1,,,,,1,,,,1,,
,1,19,,,,1,,,,1,,,,1,,
,1,20,,,1,,,,,1,,,,1,,
,1,21,,,,1,,,1,,,,,1,,
,1,22,,,1,,,,,1,,,,1,,
,1,23,,,,1,,,,1,,,,1,,
,1,24,,,,1,,,,1,,,,1,,
,1,25,,,,1,,,,,1,,,1,,
,1,26,,,1,,,,,1,,,,1,,
,1,27,,,,1,,,,1,,,,1,,
,1,28,,,1,,,,,1,,,,1,,
,1,29,,,1,,,1,,,,,,1,,
,1,30,,,1,,,,1,,,,,1,,
,1,31,,,,1,,,,1,,,,1,,
,1,32,,,,1,,,,1,,,,1,,
,1,33,,,,1,,,,1,,,,1,,
,1,34,,,1,,,,,,1,,,1,,
,1,35,,,1,,,,,1,,,,1,,
,1,36,,,1,,,,,1,,,,1,,
,1,37,,,,1,,,,1,,,,1,,
,1,38,,,1,,,,,1,,,,1,,
,1,39,,,,1,,,,,1,,,1,,
,1,40,,,,1,,,,1,,,,1,,
,1,41,,,1,,,,,,1,,,1,,
,1,42,,,1,,,,,1,,,,1,,
,1,43,,,,1,,,,,1,,1,,,
,1,44,,,1,,,,,,1,,,1,,
,1,45,,,1,,,,,,1,,,1,,
,1,46,,,1,,,,,1,,,,1,,
,1,47,,,1,,,,,1,,,,1,,
,1,48,,,1,,,,,,1,,,1,,
,1,49,,,1,,,,,1,,,,1,,
,1,50,,,1,,,,,,1,,,1,,
,2,1,,,1,,,,1,,,,1,,,
,2,2,,,,1,,,,1,,,,1,,
,2,3,,,,1,,,,,1,,,1,,
,2,4,,,1,,,,,1,,,,1,,
,2,5,,,1,,,,,1,,,,1,,
,2,6,,,,1,,,,,1,,,1,,
,2,7,,,,1,,,,1,,,,1,,
,2,8,,,1,,,,1,,,,,1,,
,2,9,,,,1,,,,1,,,,1,,
,2,10,,,1,,,,,1,,,,1,,
,2,11,,,1,,,,,1,,,,1,,
,2,12,,,,1,,,,1,,,,1,,
,2,13,,,,1,,,,1,,,,1,,
,2,14,,,,1,,,,,1,,,1,,
,2,15,,,1,,,,,1,,,,1,,
,2,16,,,,1,,,,1,,,,1,,
,2,17,,,,1,,,,1,,,,1,,
,2,18,,,,1,,,,1,,,,1,,
,2,19,,1,,,,,,1,,,,1,,
,2,20,,,,1,,,,1,,,,1,,
,2,21,,,,1,,,,1,,,,1,,
,2,22,,,,1,,,1,,,,,1,,
,2,23,,,1,,,,,1,,,,1,,
,2,24,,,1,,,,,1,,,,1,,
,2,25,,,,1,,,,,1,,,1,,
,2,26,,,,1,,,,1,,,,1,,
,2,27,,,1,,,,,,1,,,1,,
,2,28,,,,1,,,,,1,,,1,,
,2,29,,1,,,,,,1,,,,1,,
,2,30,,,,1,,,,1,,,,1,,
,2,31,,,,1,,,,,1,,,1,,
,2,32,,,,1,,,,1,,,,1,,
,2,33,,,,1,,,,1,,,,1,,
,2,34,,,1,,,,,1,,,,1,,
,2,35,,,,1,,,,1,,,,1,,
,2,36,,,1,,,,,,1,,,1,,
,2,37,,,,1,,,,1,,,1,,,
,2,38,,,1,,,,,,1,,,1,,
,2,39,,,1,,,,,1,,,,1,,
,2,40,,1,,,,,1,,,,,1,,
,2,41,,,1,,,,,1,,,1,,,
,2,42,,,,1,,,,1,,,,1,,
,2,43,,,,1,,,,1,,,,1,,
,2,44,,,1,,,,1,,,,,1,,
,2,45,,,1,,,,,1,,,,1,,
,2,46,1,,,,,,1,,,,,1,,
,2,47,,,1,,,,,1,,,,1,,
,2,48,,,1,,,,,1,,,,1,,
,2,49,,,1,,,,,1,,,,1,,
,2,50,1,,,,,,,1,,,,1,,
,slide 1 total,,0,0,28,22,,1,5,34,10,,1,49,,
,slide 2 total,,2,3,20,25,,0,6,35,9,,3,47,,
,TOTAL,,2,3,48,47,,1,11,69,19,,4,96,,
4OAH3,1,1,,,,1,,,,,1,,,1,,
,1,2,,,,1,,,,1,,,,1,,
,1,3,,,,1,,,,,1,,,1,,
,1,4,,,,1,,,,,1,,,1,,
,1,5,,,,1,,,,1,,,,1,,
,1,6,,,,1,,,,1,,,,1,,
,1,7,,,,1,,,,1,,,,1,,
,1,8,,,,1,,,,1,,,,1,,
,1,9,,,,1,,,,1,,,,1,,
,1,10,,,1,,,,,1,,,,1,,
,1,11,,,,1,,,,1,,,,1,,
,1,12,,,,1,,,,1,,,,1,,
,1,13,,,,1,,,,,1,,,1,,
,1,14,,,,1,,,,1,,,,1,,
,1,15,,,1,,,,,1,,,,1,,
,1,16,,,,1,,,,,1,,,1,,
,1,17,,,,1,,,,1,,,,1,,
,1,18,,,,1,,,,1,,,,1,,
,1,19,,,1,,,,,1,,,,1,,
,1,20,,,1,,,,,1,,,,1,,
,1,21,,,,1,,,,1,,,,1,,
,1,22,,,,1,,,,1,,,,1,,
,1,23,,,1,,,,,1,,,,1,,
,1,24,,,,1,,,,1,,,,1,,
,1,25,,,1,,,,,1,,,,1,,
,1,26,,,,1,,,,,1,,,1,,
,1,27,,,,1,,,,1,,,,1,,
,1,28,,,,1,,,,,1,,,1,,
,1,29,,,,1,,,,,1,,,1,,
,1,30,,,,1,,,,,1,,,1,,
,1,31,,,,1,,,,,1,,,1,,
,1,32,,,,1,,,,,1,,,1,,
,1,33,,,,1,,,,1,,,,1,,
,1,34,,,,1,,,,,1,,,1,,
,1,35,,,,1,,,,,1,,1,,,
,1,36,,,,1,,,,,1,,,1,,
,1,37,,,,1,,,,1,,,,1,,
,1,38,,,,1,,,,1,,,,1,,
,1,39,1,,,,,,,,1,,1,,,
,1,40,,,1,,,,,1,,,,1,,
,1,41,,,,1,,,,1,,,,1,,
,1,42,,,,1,,,,1,,,,1,,
,1,43,,,,1,,,,1,,,,1,,
,1,44,,,1,,,,,,1,,,1,,
,1,45,,,,1,,,,1,,,,1,,
,1,46,,,1,,,,,1,,,,1,,
,1,47,,,,1,,,,,1,,,1,,
,1,48,,,,1,,,,,1,,,1,,
,1,49,,,,1,,,,,1,,,1,,
,1,50,,,,1,,,,1,,,,1,,
,2,1,,,,1,,,,,1,,,1,,
,2,2,,,,1,,,,1,,,,1,,
,2,3,,,1,,,,,1,,,,1,,
,2,4,,,,1,,,,1,,,,1,,
,2,5,,,,1,,,,1,,,,1,,
,2,6,,,,1,,,,1,,,,1,,
,2,7,,,,1,,,,1,,,,1,,
,2,8,,,,1,,,,,1,,,1,,
,2,9,,,,1,,,,1,,,,1,,
,2,10,,1,,,,,,,1,,,1,,
,2,11,,,,1,,,,1,,,,1,,
,2,12,,,,1,,,,1,,,,1,,
,2,13,,,,1,,,,,1,,,1,,
,2,14,,,,1,,,,1,,,,1,,
